longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.620003,39.119999,26,1405,204,627,215,4.218800,94200,INLAND
-118.529999,34.180000,26,4175,885,2118,778,4.208300,240300,<1H OCEAN
-122.239998,37.770000,52,1153,235,481,223,2.641100,241000,NEAR BAY
-122.169998,37.480000,39,2427,401,1178,408,5.962900,352700,NEAR BAY
-119.849998,36.820000,15,1387,236,638,195,5.584200,88900,INLAND
-119.209999,37.250000,44,3042,697,335,115,4.183800,85600,INLAND
-118.220001,33.810001,41,726,166,602,183,3.788500,156900,NEAR OCEAN
-122.209999,37.790001,34,2364,557,1517,516,2.836500,139200,NEAR BAY
-117.099998,32.560001,16,2687,501,1502,480,3.750000,146800,NEAR OCEAN
-119.230003,35.790001,31,2862,606,2467,600,2.312500,62100,INLAND
-117.959999,33.740002,19,1783,415,1025,383,4.148400,230000,<1H OCEAN
-118.680000,34.279999,5,6150,1265,3188,1266,4.703400,223000,<1H OCEAN
-118.269997,33.970001,39,2569,688,2601,630,2.075400,101400,<1H OCEAN
-121.900002,37.389999,42,42,14,26,14,1.736100,500001,<1H OCEAN
-122.389999,37.720001,28,1609,340,1064,290,1.112500,206300,NEAR BAY
-119.809998,36.759998,48,2059,388,834,405,2.930600,67900,INLAND
-117.970001,34.090000,27,3569,761,3339,762,4.130400,160500,INLAND
-121.410004,38.580002,18,6955,1882,2803,1740,3.089000,141400,INLAND
-116.989998,32.770000,35,2306,334,828,310,6.110300,301600,<1H OCEAN
-122.110001,37.990002,16,3913,710,1782,676,5.129700,206700,NEAR BAY
-118.160004,34.169998,52,1193,228,703,221,3.174100,163800,<1H OCEAN
-117.919998,33.779999,35,1654,323,1065,354,3.483700,186500,<1H OCEAN
-123.730003,39.439999,32,790,151,380,142,2.700000,165000,<1H OCEAN
-122.089996,37.380001,34,1959,342,849,357,6.288400,414700,NEAR BAY
-117.800003,33.689999,15,2099,322,873,307,7.988700,328000,<1H OCEAN
-122.529999,37.630001,27,2589,658,1386,608,2.908700,228200,NEAR OCEAN
-117.099998,32.680000,47,771,224,637,212,2.015600,90300,NEAR OCEAN
-121.889999,37.669998,19,2034,288,852,295,6.528500,300400,INLAND
-120.980003,38.680000,5,4810,909,2242,900,3.296400,176900,INLAND
-122.120003,37.810001,26,4048,513,1486,498,7.671700,416500,NEAR BAY
-116.489998,33.820000,27,3316,636,2362,532,2.956900,65900,INLAND
-118.139999,33.770000,49,2792,690,1301,648,3.291700,307400,NEAR OCEAN
-119.550003,37.750000,30,2165,536,1500,414,3.539100,55900,INLAND
-118.269997,33.770000,39,1731,485,2115,478,1.536900,141300,NEAR OCEAN
-122.320000,37.959999,25,1728,403,934,412,3.375000,133700,NEAR BAY
-118.250000,34.060001,12,4011,1438,1673,1088,5.308100,287500,<1H OCEAN
-118.400002,33.900002,34,2674,435,1087,431,7.315100,492200,<1H OCEAN
-118.410004,34.000000,37,1426,259,689,261,5.528400,331000,<1H OCEAN
-119.449997,35.130001,34,1440,309,808,294,2.301300,26600,INLAND
-118.400002,34.279999,16,6573,1480,6161,1473,3.330400,154900,<1H OCEAN
-122.239998,38.130001,37,3223,564,1325,539,4.093800,126900,NEAR BAY
-121.879997,37.349998,49,1728,350,1146,391,3.578100,193000,<1H OCEAN
-121.699997,38.099998,19,4896,1083,2150,905,3.339800,89700,INLAND
-121.290001,38.900002,45,2019,394,1104,407,3.169100,108700,INLAND
-117.930000,33.650002,35,2133,413,1473,402,4.421100,215200,<1H OCEAN
-118.150002,33.910000,25,2053,578,1721,507,2.345600,146100,<1H OCEAN
-118.919998,34.169998,17,1552,246,685,244,5.983600,294800,<1H OCEAN
-118.519997,34.270000,36,3204,538,1499,499,5.564900,271200,<1H OCEAN
-124.139999,40.770000,27,3046,605,1407,571,2.914300,99600,NEAR OCEAN
-122.410004,37.799999,52,3697,837,1446,711,5.866000,500001,NEAR BAY
-120.790001,37.820000,17,4227,729,1809,679,3.266700,269500,INLAND
-122.000000,37.349998,20,4304,851,2059,835,5.167400,333000,<1H OCEAN
-118.250000,33.930000,38,180,43,246,56,2.850000,90000,<1H OCEAN
-121.940002,37.799999,8,11336,1657,4089,1555,7.828700,369200,<1H OCEAN
-121.760002,38.939999,48,540,110,234,74,3.611100,67500,INLAND
-117.730003,34.029999,42,1967,378,1459,348,3.037500,118100,INLAND
-121.709999,36.900002,16,1680,285,1103,275,4.612500,253800,<1H OCEAN
-118.180000,33.970001,34,3214,899,3086,808,2.005700,189400,<1H OCEAN
-117.230003,32.720001,43,952,209,392,210,2.163500,244200,NEAR OCEAN
-118.269997,34.049999,47,661,359,1406,307,1.316900,112500,<1H OCEAN
-117.260002,32.970001,25,2582,495,1088,471,6.465100,500001,NEAR OCEAN
-118.440002,34.259998,28,1077,288,1377,293,3.916700,153900,<1H OCEAN
-121.470001,38.630001,29,2197,520,1374,483,2.188900,69300,INLAND
-117.949997,33.770000,38,1476,308,1114,309,4.191700,181800,<1H OCEAN
-122.440002,37.790001,52,2045,353,722,327,8.075500,500001,NEAR BAY
-117.930000,34.090000,37,1185,225,769,235,4.462500,154200,<1H OCEAN
-122.019997,37.320000,27,4336,754,2009,734,6.392300,348300,<1H OCEAN
-121.430000,38.529999,36,1488,294,846,279,3.120800,82700,INLAND
-118.430000,34.160000,34,2459,489,1139,463,4.034700,353600,<1H OCEAN
-118.139999,33.790001,45,1519,263,681,267,4.645200,212500,NEAR OCEAN
-117.949997,34.040001,27,2610,846,2296,750,2.274000,150800,<1H OCEAN
-118.400002,34.040001,43,3863,537,1398,511,8.593800,500001,<1H OCEAN
-117.660004,34.080002,36,1485,236,623,261,3.303600,141000,INLAND
-118.279999,34.049999,44,968,384,1805,375,1.480100,212500,<1H OCEAN
-117.639999,33.680000,4,5687,970,2677,938,6.506900,243400,<1H OCEAN
-118.180000,34.160000,34,5012,746,1699,715,9.498700,500001,<1H OCEAN
-122.650002,38.919998,30,70,38,20,13,4.125000,112500,INLAND
-118.150002,34.139999,45,543,191,454,181,2.300000,55000,<1H OCEAN
-122.330002,38.330002,15,3193,468,1303,426,5.301700,202600,NEAR BAY
-121.620003,39.119999,35,2787,587,1431,601,2.546900,65900,INLAND
-122.830002,38.400002,37,2217,451,1019,428,3.121700,178500,<1H OCEAN
-118.080002,34.099998,36,2679,548,1605,533,3.531300,213200,<1H OCEAN
-118.279999,34.090000,38,790,275,664,194,3.035700,175000,<1H OCEAN
-118.080002,33.990002,36,2024,590,2028,573,2.815200,163900,<1H OCEAN
-121.510002,39.970001,22,1468,285,611,235,2.303600,73000,INLAND
-118.269997,34.020000,40,561,284,662,205,0.923400,187500,<1H OCEAN
-120.910004,37.730000,31,840,154,429,150,2.406300,170200,INLAND
-117.480003,33.910000,22,3611,666,1869,649,4.220700,141100,INLAND
-118.580002,34.180000,28,908,142,368,143,5.615900,340500,<1H OCEAN
-119.440002,36.590000,32,1153,236,761,241,2.825000,67600,INLAND
-117.339996,34.070000,46,1851,425,1100,377,2.046100,90500,INLAND
-119.209999,34.259998,10,3150,781,1582,653,4.244800,157300,NEAR OCEAN
-118.059998,34.160000,46,1467,298,816,267,3.670500,286500,INLAND
-118.360001,33.860001,35,2126,434,1044,433,5.545600,297400,<1H OCEAN
-117.919998,33.610001,18,1538,425,425,288,5.336900,312500,<1H OCEAN
-119.690002,34.439999,41,1989,271,666,269,6.840600,500001,<1H OCEAN
-117.099998,32.689999,11,3071,911,2812,774,1.241300,83100,NEAR OCEAN
-118.070000,33.919998,36,1560,320,1348,314,3.622000,174000,<1H OCEAN
-122.080002,37.349998,33,2398,317,832,314,10.359100,500001,NEAR BAY
-117.709999,33.599998,25,3011,714,893,654,2.338700,74800,<1H OCEAN
-118.449997,34.040001,21,2819,648,1435,593,3.948900,360200,<1H OCEAN
-117.709999,33.630001,16,2497,500,1357,456,4.590900,241800,<1H OCEAN
-117.180000,33.779999,7,1697,424,808,354,1.341700,169300,INLAND
-118.180000,33.860001,43,2752,645,1674,614,3.671900,161300,<1H OCEAN
-123.690002,38.900002,17,2206,478,1140,428,2.198500,95300,NEAR OCEAN
-118.360001,33.830002,35,1378,247,645,217,5.914300,343400,<1H OCEAN
-118.019997,34.070000,21,3245,959,3528,887,2.323600,156300,INLAND
-117.070000,32.560001,9,3648,895,3293,840,3.099200,142600,NEAR OCEAN
-117.769997,33.669998,12,4329,1068,1913,978,4.509400,160200,<1H OCEAN
-121.820000,37.290001,16,2085,394,1705,391,5.022500,222800,<1H OCEAN
-118.500000,34.230000,26,3082,573,1590,586,4.516700,319000,<1H OCEAN
-121.379997,38.689999,35,2943,554,1460,510,2.671300,84400,INLAND
-121.290001,37.959999,52,287,119,154,85,0.873800,75000,INLAND
-116.989998,32.790001,26,3623,703,1609,669,3.744000,165800,<1H OCEAN
-118.080002,33.950001,32,1962,387,1274,398,4.830400,160600,<1H OCEAN
-117.129997,33.150002,15,2241,381,997,390,3.483300,193200,<1H OCEAN
-118.430000,34.009998,41,1527,279,746,285,6.423200,446600,<1H OCEAN
-119.910004,36.830002,29,2205,366,1072,345,3.805600,165400,INLAND
-118.300003,33.750000,48,1958,386,1098,380,4.625000,273400,<1H OCEAN
-116.599998,33.490002,16,3730,827,1346,592,2.183000,113500,INLAND
-116.900002,33.029999,11,3213,634,1975,579,3.475000,167200,<1H OCEAN
-122.410004,37.790001,52,3302,869,1178,727,3.368100,500001,NEAR BAY
-122.339996,40.630001,10,2183,369,1061,325,3.685300,151600,INLAND
-117.940002,34.150002,33,859,144,421,138,4.482100,220100,INLAND
-118.320000,33.860001,34,495,90,269,93,6.439100,252300,<1H OCEAN
-122.150002,38.290001,17,1625,239,703,224,6.589100,328800,NEAR BAY
-118.370003,33.889999,21,2696,548,1142,473,5.609100,356800,<1H OCEAN
-118.849998,34.139999,24,1999,244,759,247,8.765700,366300,<1H OCEAN
-121.919998,37.279999,26,6201,783,2381,819,7.981900,397000,<1H OCEAN
-120.639999,35.459999,6,5876,1406,2877,1304,2.543700,146400,<1H OCEAN
-116.970001,32.759998,33,3071,466,1348,513,6.176800,228900,<1H OCEAN
-120.059998,39.009998,19,2967,528,112,48,4.071400,437500,INLAND
-117.889999,33.770000,32,2342,570,1445,453,4.195100,195000,<1H OCEAN
-115.580002,33.880001,21,1161,282,724,186,3.182700,71700,INLAND
-119.019997,35.430000,39,2033,370,956,379,3.173600,70700,INLAND
-119.769997,36.860001,7,4139,544,1843,562,8.273700,193500,INLAND
-118.370003,34.099998,37,407,67,100,47,15.000100,500001,<1H OCEAN
-116.970001,33.740002,20,3674,792,1498,758,2.216100,76900,INLAND
-117.949997,34.049999,34,1428,227,890,249,5.872200,204800,<1H OCEAN
-117.010002,34.009998,15,5592,891,2419,840,4.719300,135200,INLAND
-115.620003,33.040001,17,1009,231,745,217,2.046300,61200,INLAND
-118.129997,33.840000,48,1895,294,881,293,6.336400,307400,<1H OCEAN
-120.669998,38.759998,35,2104,403,1060,400,2.168200,138100,INLAND
-118.320000,33.930000,34,1536,273,804,287,4.961500,157800,<1H OCEAN
-123.209999,39.180000,17,2772,576,1501,584,2.627500,142100,<1H OCEAN
-122.209999,37.830002,40,4991,674,1616,654,7.554400,411500,NEAR BAY
-118.180000,33.779999,26,3042,1253,4812,1141,1.770100,146200,NEAR OCEAN
-119.790001,36.770000,30,1610,410,1000,397,2.035700,60200,INLAND
-121.360001,38.580002,25,3196,406,978,419,8.469900,344000,INLAND
-118.180000,33.770000,41,2048,601,852,533,2.572600,193800,NEAR OCEAN
-121.279999,37.919998,30,1061,230,851,195,2.441200,61600,INLAND
-118.309998,34.080002,26,1609,534,1868,497,2.703800,227100,<1H OCEAN
-122.169998,38.070000,15,2125,278,857,272,6.459900,219700,NEAR BAY
-117.690002,34.029999,20,6374,1412,3690,1350,3.418400,162500,INLAND
-118.559998,34.060001,24,2332,349,761,325,7.303100,500001,<1H OCEAN
-118.250000,33.980000,47,617,162,754,144,2.296900,116700,<1H OCEAN
-118.320000,34.099998,31,622,229,597,227,1.528400,200000,<1H OCEAN
-118.459999,34.180000,35,1819,465,1336,419,3.458300,253200,<1H OCEAN
-121.919998,37.310001,26,3242,780,2100,741,3.110700,247900,<1H OCEAN
-117.930000,33.650002,29,1253,375,1198,362,3.517900,225000,<1H OCEAN
-122.190002,37.439999,38,3383,456,1203,465,9.319800,500001,NEAR OCEAN
-121.370003,38.599998,35,3137,544,1312,549,3.788000,136800,INLAND
-117.910004,34.139999,42,2225,485,1544,464,2.244200,166700,INLAND
-122.419998,37.750000,52,2112,528,1227,513,3.553600,400000,NEAR BAY
-119.900002,36.790001,22,1970,332,1066,319,3.312500,106100,INLAND
-116.370003,33.720001,17,8626,1859,3497,1337,3.312000,121300,INLAND
-124.129997,40.790001,29,2474,453,1130,427,2.883300,83000,NEAR OCEAN
-121.570000,37.020000,17,2889,624,2681,608,2.941700,178000,INLAND
-117.919998,34.029999,35,1469,306,1285,308,3.921900,159500,<1H OCEAN
-117.980003,34.070000,15,3543,888,3131,823,3.018400,139400,INLAND
-118.739998,34.259998,22,4337,673,2347,636,5.409100,222400,<1H OCEAN
-122.570000,37.959999,52,3458,468,1449,471,9.183400,500001,NEAR BAY
-118.400002,33.970001,44,2825,453,1221,461,5.954400,377200,<1H OCEAN
-121.940002,38.369999,14,1156,216,574,227,3.239600,143800,INLAND
-117.300003,33.060001,24,2171,511,870,442,3.194000,276300,NEAR OCEAN
-118.059998,34.099998,43,1833,355,786,334,3.576100,256700,<1H OCEAN
-117.809998,33.680000,8,1964,413,913,406,5.158300,192200,<1H OCEAN
-122.500000,37.740002,44,2374,496,1087,426,3.500000,275700,NEAR OCEAN
-121.459999,38.619999,35,3326,696,2511,649,1.987100,60900,INLAND
-118.099998,33.900002,37,796,175,740,183,3.600000,156400,<1H OCEAN
-117.449997,33.930000,20,5998,1320,3185,1199,3.273100,113900,INLAND
-117.370003,33.980000,52,201,44,130,24,2.025000,125000,INLAND
-117.059998,33.150002,24,2155,379,1158,360,4.794100,147500,<1H OCEAN
-119.309998,34.439999,5,403,48,208,54,12.632000,500001,NEAR OCEAN
-121.370003,38.610001,42,945,193,460,193,3.756900,127100,INLAND
-121.660004,36.669998,40,2497,520,1275,508,3.107100,193100,<1H OCEAN
-116.889999,32.669998,9,2652,393,1355,362,6.257800,293100,<1H OCEAN
-123.190002,39.150002,16,2577,495,1232,488,2.601200,125600,<1H OCEAN
-120.349998,37.990002,3,1167,306,422,186,2.419100,217500,INLAND
-122.610001,41.740002,15,4206,922,1863,869,2.059100,55700,INLAND
-118.239998,34.150002,7,2063,670,1892,643,1.730100,202300,<1H OCEAN
-118.019997,33.900002,34,2678,511,1540,497,4.495400,202900,<1H OCEAN
-116.989998,32.730000,30,1856,339,1103,379,4.035700,153800,<1H OCEAN
-117.760002,33.830002,15,3086,457,1262,436,6.441500,300700,<1H OCEAN
-118.250000,34.000000,41,1768,475,1721,474,1.303000,90400,<1H OCEAN
-124.089996,40.880001,26,2683,555,1353,526,2.432100,82100,NEAR OCEAN
-118.300003,33.889999,30,2756,858,1806,787,3.032900,207800,<1H OCEAN
-117.639999,33.490002,3,2516,429,781,337,5.619700,271600,<1H OCEAN
-122.010002,38.369999,16,3996,550,1673,539,5.778000,175700,INLAND
-118.279999,34.759998,19,3430,601,1817,571,4.787500,163600,INLAND
-118.169998,34.040001,46,705,167,655,149,3.593800,141100,<1H OCEAN
-121.360001,38.419998,6,3254,465,1168,345,5.181100,188400,INLAND
-118.239998,34.230000,41,1912,308,896,314,5.347300,352700,<1H OCEAN
-118.309998,33.669998,42,1297,246,611,242,5.307400,401900,NEAR OCEAN
-122.089996,37.630001,34,1457,242,735,249,3.916700,189500,NEAR BAY
-116.660004,33.090000,24,1378,272,532,188,1.590900,221900,INLAND
-121.680000,39.110001,19,1366,220,596,203,4.062500,141700,INLAND
-117.900002,33.740002,24,1435,494,3171,504,3.083300,151700,<1H OCEAN
-121.300003,38.029999,11,2866,654,1404,525,2.505000,95000,INLAND
-118.349998,34.320000,52,102,29,54,32,1.987500,191700,<1H OCEAN
-121.290001,38.000000,4,1392,322,1784,309,2.375000,124500,INLAND
-118.029999,34.110001,38,2076,361,988,332,5.917500,416900,INLAND
-122.019997,37.299999,26,1983,301,924,297,6.712300,354600,<1H OCEAN
-118.459999,34.009998,39,711,148,347,153,4.281300,297200,<1H OCEAN
-121.809998,38.000000,37,2724,579,1400,540,2.905000,97300,INLAND
-118.160004,33.849998,36,1979,339,952,339,4.081500,216200,<1H OCEAN
-118.320000,34.009998,47,1745,371,1079,368,2.402200,123400,<1H OCEAN
-117.919998,34.070000,38,175,22,129,20,9.706600,182500,<1H OCEAN
-118.019997,33.770000,34,2115,352,1253,338,5.150700,207500,<1H OCEAN
-117.320000,34.169998,6,5661,1287,2943,1162,3.636200,106500,INLAND
-120.580002,37.360001,33,3564,716,2603,696,2.217900,67500,INLAND
-122.099998,37.650002,36,410,76,252,82,4.530300,175000,NEAR BAY
-121.379997,38.410000,10,3425,629,1538,587,4.450000,138700,INLAND
-118.379997,34.169998,30,2016,622,1359,557,2.770800,192300,<1H OCEAN
-118.330002,34.160000,44,2705,649,1676,654,3.428600,247900,<1H OCEAN
-117.199997,34.500000,10,4201,850,2378,808,2.178100,92200,INLAND
-122.139999,37.770000,27,2229,365,1297,355,4.830400,279100,NEAR BAY
-117.290001,34.029999,9,8185,1525,3630,1466,4.166700,197700,INLAND
-122.769997,38.290001,32,3201,542,1869,519,3.244200,268000,<1H OCEAN
-118.199997,33.770000,41,1158,396,1209,336,2.781300,129200,NEAR OCEAN
-124.110001,40.950001,19,1734,365,866,342,2.960000,81700,NEAR OCEAN
-117.120003,32.950001,8,3670,536,1723,592,6.354200,218100,<1H OCEAN
-119.320000,36.299999,15,2864,571,1480,475,2.969800,93400,INLAND
-119.029999,35.369999,42,2508,483,1035,442,2.651300,72300,INLAND
-121.379997,38.669998,37,2176,460,1067,357,2.395800,78400,INLAND
-118.040001,33.720001,24,7141,1330,3418,1268,4.664900,237800,<1H OCEAN
-118.320000,34.049999,50,1389,364,976,302,1.588200,327300,<1H OCEAN
-122.309998,40.470001,26,2723,551,1326,547,2.359400,66000,INLAND
-120.919998,37.590000,26,1705,279,642,236,2.659100,180500,INLAND
-118.389999,34.180000,42,1957,389,985,414,2.932700,240200,<1H OCEAN
-118.160004,34.189999,42,2076,462,1641,436,2.232600,149200,<1H OCEAN
-118.750000,34.259998,24,2234,373,1325,383,5.460400,193400,<1H OCEAN
-118.070000,33.970001,36,1887,370,1006,329,3.155400,170700,<1H OCEAN
-118.959999,36.660000,18,1302,424,320,133,3.196400,80000,INLAND
-117.349998,33.209999,18,2971,606,2051,493,2.675000,117100,NEAR OCEAN
-122.089996,37.860001,27,5484,760,2212,770,7.620200,402600,NEAR BAY
-117.580002,33.919998,16,4157,586,2036,594,6.155000,246400,INLAND
-118.040001,34.090000,32,1339,334,817,349,2.833300,186000,INLAND
-118.300003,34.060001,33,2437,1283,3906,1084,2.033200,270000,<1H OCEAN
-118.410004,33.990002,39,3014,822,3212,777,1.198500,215000,<1H OCEAN
-117.800003,33.810001,14,1206,142,572,149,8.847000,388700,<1H OCEAN
-118.519997,34.040001,42,993,130,368,134,10.808200,500001,<1H OCEAN
-120.070000,36.970001,27,968,240,587,231,1.607100,55000,INLAND
-118.199997,33.820000,43,1758,347,954,312,5.260600,198900,NEAR OCEAN
-117.820000,33.790001,26,2641,633,3657,617,4.133900,222300,<1H OCEAN
-117.190002,32.840000,35,2263,427,1001,408,3.875000,172000,NEAR OCEAN
-121.989998,37.330002,33,2023,425,1016,405,3.941700,285800,<1H OCEAN
-122.330002,37.529999,25,1729,383,769,352,4.041700,458500,NEAR OCEAN
-118.180000,34.630001,19,3562,606,1677,578,4.157300,228100,INLAND
-119.000000,36.070000,20,1042,183,509,175,2.981500,73000,INLAND
-116.519997,33.820000,21,10227,2315,3623,1734,2.521200,145200,INLAND
-117.720001,33.970001,16,13290,2062,6931,2023,5.228000,187800,<1H OCEAN
-122.029999,37.250000,34,2892,413,903,365,7.871100,500001,<1H OCEAN
-117.940002,33.730000,24,4197,718,2468,714,5.256300,211400,<1H OCEAN
-122.169998,37.689999,24,2262,391,1125,366,4.760900,212600,NEAR BAY
-120.330002,39.299999,16,868,178,44,21,3.000000,175000,INLAND
-118.309998,34.090000,36,787,420,1506,360,1.241200,216700,<1H OCEAN
-121.180000,38.779999,13,3480,528,1432,532,6.164200,277800,INLAND
-124.169998,40.740002,17,2026,338,873,313,4.035700,128900,NEAR OCEAN
-117.680000,34.990002,33,1589,307,853,272,4.229200,64400,INLAND
-118.260002,34.230000,38,1107,194,518,195,7.558200,263700,<1H OCEAN
-116.949997,33.730000,21,4587,810,2233,765,3.237100,94500,INLAND
-118.309998,33.779999,30,4573,819,2411,819,3.580400,383800,<1H OCEAN
-117.250000,32.939999,16,4755,807,1829,756,6.769400,425900,NEAR OCEAN
-118.220001,33.820000,17,5357,1332,3030,1266,1.931100,138100,NEAR OCEAN
-122.470001,37.759998,48,2464,459,1179,458,4.494600,358600,NEAR BAY
-120.050003,34.470001,21,1241,248,746,211,3.805600,425000,NEAR OCEAN
-117.110001,32.700001,33,1980,488,1626,428,1.485600,86400,NEAR OCEAN
-117.959999,33.869999,27,890,289,416,200,3.141000,167500,<1H OCEAN
-118.050003,33.830002,24,4316,678,2286,665,5.701800,286700,<1H OCEAN
-122.330002,37.980000,3,2850,544,1024,515,6.011500,175000,NEAR BAY
-117.379997,34.200001,16,193,45,312,76,3.757800,137500,INLAND
-118.279999,34.070000,41,1072,331,1111,314,1.923300,207100,<1H OCEAN
-118.949997,35.369999,34,1672,359,1059,349,2.158800,61300,INLAND
-117.120003,32.759998,23,2681,717,1279,648,2.159700,116100,NEAR OCEAN
-118.110001,33.770000,15,9103,1847,3333,1712,5.150800,367300,NEAR OCEAN
-118.250000,34.009998,43,1429,386,1412,354,1.328700,107200,<1H OCEAN
-122.230003,38.099998,46,4143,895,2240,847,2.420100,92800,NEAR BAY
-117.410004,34.110001,29,3999,772,2602,760,3.548100,105500,INLAND
-117.199997,33.830002,14,1265,230,621,173,3.661800,161300,INLAND
-122.230003,37.779999,52,472,146,415,126,2.642900,71300,NEAR BAY
-117.320000,33.230000,24,2580,604,982,569,1.640200,169300,NEAR OCEAN
-120.410004,34.869999,15,1534,251,761,240,4.902800,193600,<1H OCEAN
-122.470001,38.299999,15,4885,988,2175,924,3.403100,209500,<1H OCEAN
-119.599998,36.580002,28,1452,300,919,308,2.828700,73100,INLAND
-118.230003,33.779999,20,59,24,69,23,2.558800,350000,NEAR OCEAN
-117.089996,32.790001,36,1529,266,683,260,4.098200,171200,NEAR OCEAN
-120.660004,35.459999,17,3748,609,1860,612,4.517900,225600,<1H OCEAN
-117.169998,32.720001,44,626,256,572,229,1.590900,262500,NEAR OCEAN
-117.720001,33.990002,14,5622,861,3108,821,5.776300,206700,INLAND
-118.300003,33.950001,36,1786,418,1367,393,1.507800,99600,<1H OCEAN
-118.610001,34.169998,31,1689,362,705,360,4.000000,278500,<1H OCEAN
-117.919998,33.630001,34,2479,491,1131,490,4.964300,317900,<1H OCEAN
-117.879997,33.840000,33,1526,237,906,245,5.178200,225000,<1H OCEAN
-117.059998,34.869999,14,3348,619,1756,557,3.598700,91400,INLAND
